score,phrase
0.9842556988,tandem repeat
0.9842554314,ivy bridge
0.9842532822,lexical semantics
0.9842352359000001,historical linguistics
0.9842341767,cmu sphinx
0.9842296016,pulse oximetry
0.9842290397,intermediate representation
0.9842204118000001,unit commitment
0.9842161883,tone reservation
0.9842121061,stacked autoencoder
0.9842091577,los angeles
0.9842059301999999,jawa timur
0.9842056631,evolutionary programming
0.9842018692,unreal tournament
0.9841967884999999,nvidia jetson tx2
0.9841916334999999,ohio state university
0.9841874117,henan province
0.9841816218,avalanche photodiode
0.9841787728,synchrotron radiation
0.9841707467,yellow river
0.984168287,vm consolidation
0.9841667181999999,airbus a320
0.9841661866,argonne national laboratory
0.9841630645999999,attempto controlled english
0.9841557488,spectrum analyzer
0.9841544706,audio conferencing
0.9841476354,conversational speech
0.984147255,open inventor
0.9841460717,universitas sebelas maret
0.9841368124,arm trustzone
0.9841353254999999,pearson correlation coefficient
0.9841340248999999,graduate fellowship
0.9841303227,ibm sp2
0.9841300513,rician fading
0.9841295027,interactive tv
0.9841247161,kemudahan penggunaan
0.9841234736,priority queues
0.984123023,jakarta barat
0.9841220981000001,white rabbit
0.9841215865,intelligent tutoring
0.9841159431000001,msc nastran
0.984114754,mathematical logic
0.9841144789,nitric oxide
0.9841137729,inductive reasoning
0.9841103304000001,police station
0.9841096856999999,human papillomavirus
0.9841028095000001,rts cts
0.9841022476000001,givens rotation
0.9840999807999999,electronic funds transfer
0.9840954923,denoising autoencoder
0.984093325,homotopy continuation
0.9840914101,european commission
0.9840901512000001,nvidia fermi
0.9840889395999999,cash flows
0.9840888004,tcp ip
0.9840888004,smart cards
0.9840785084,pigeonhole principle
0.9840782915,criminal law
0.9840651602,phylogenetic tree
0.9840648415000001,microsoft windows xp
0.9840624845999999,multidimensional scaling
0.9840624845999999,smart contracts
0.9840614977,secara elektronik
0.9840595981,primal sketch
0.9840517634,naive bayesian classifier
0.9840478814,ku leuven
0.9840432856999999,verilog hdl
0.9840284481,louisiana state university
0.9840269328,bsd unix
0.9840258979000001,reinforced concrete
0.9840254476000001,conditional independence
0.9840254476000001,dialogue acts
0.9840199488,mobile app
0.9840161882999999,audit trail
0.9840039206,pos tagger
0.9839996641,visually impaired
0.9839994865999999,grocery shopping
0.9839978912999999,shortest paths
0.983995175,magic wand
0.9839919215,winter olympics
0.9839848493000001,convex hulls
0.9839842673,editorial board
0.9839840027,adobe photoshop
0.983981393,art galleries
0.9839723625,simultaneous multithreading
0.983970355,digital twins
0.9839663308,spectral subtraction
0.9839579364,spearman's rho
0.9839541254,chernoff bound
0.9839532822,conceptual modelling
0.9839477391,el niño
0.983942538,gsm modem
0.9839316218,esl efl
0.9839244618,synthetic aperture radar
0.9839223655,triangle strips
0.9839187698,freescale semiconductor
0.983917873,loughborough university
0.9839171093000001,trusted party
0.9839161865999999,western australia
0.9839117565000001,gene expression omnibus
0.9839087809,porto alegre
0.9839067284,loop nest
0.9839045993000001,master's thesis
0.9839037933,lego nxt
0.9839036151999999,false acceptance rate
0.9839035861,strange attractors
0.9838982884,exhaust gas recirculation
0.9838948402,enzyme kinetics
0.98388646,ilog cplex
0.9838819220999999,health sciences
0.9838819220999999,foreign languages
0.9838792645000001,phase shifters
0.983870355,stewart platform
0.9838686789,cd dvd
0.9838659632,pacific northwest national laboratory
0.9838529348999999,haze removal
0.9838474456999999,aluminum nitride
0.983844831,yonsei university
0.9838408152,token passing
0.9838401006999999,nvidia gtx
0.9838390292,european portuguese
0.9838367011,contextual bandits
0.9838367011,molecular mechanics
0.9838354217,shannon entropy
0.9838263665000001,programmable logic controllers
0.9838263665000001,logistic regression
0.9838209554,activated carbon
0.9838198309999999,tilburg university
0.9838185693000001,greedy forwarding
0.9838148038,cognitive linguistics
0.9838101761,magnetic resonance imaging
0.9838062486,triple modular redundancy
0.9838002169,shallow water
0.9837980712000001,gps glonass
0.9837829631999999,shotgun sequencing
0.9837828290999999,wiener filtering
0.9837828290999999,hash tables
0.9837737381999999,xml schemas
0.9837722472,universitas airlangga
0.9837696015999999,laser ablation
0.9837661883,spiking neuron
0.9837529415,underwater acoustics
0.9837507745999999,silk road
0.9837484846,jakarta timur
0.9837482432,otsu thresholding
0.9837481201,gas turbines
0.9837409088,transversely isotropic
0.9837397476,hough transforms
0.9837371387,pyroelectric infrared
0.9837371387,ventricular tachyarrhythmia
0.9837291512999999,ambient assisted living
0.9837262064,persistent scatterers
0.9837128691,ray casting
0.9837098893999999,xilinx virtex
0.9836971955,morgan kaufmann
0.9836962078,quality assurance
0.9836908152,credit assignment
0.9836851865,comic strip
0.983682855,randomized rounding
0.983679848,lake tahoe
0.9836787728,stacked autoencoders
0.9836766791,fractional brownian motion
0.9836700345,wideband cdma
0.9836663308,histogram equalization
0.9836640441,projective geometry
0.9836611619,informed consent
0.9836576166,herbert simon
0.9836472472,imperial college london
0.9836451665000001,team assisted individualization
0.9836391123,tu darmstadt
0.983637347,aalborg university
0.9836370217,random waypoint
0.983632855,lean manufacturing
0.9836295411,virtual prototyping
0.9836244906,bounding volume hierarchy
0.9836244906,ventricular assist device
0.9836177858,circular arcs
0.9836162894,mass customisation
0.9836133915999999,e1 e2
0.9836069984,south china sea
0.9836057445999999,vandermonde matrix
0.9836053705,oral history
0.9836033678,poster session
0.9836012051999999,linkage disequilibrium
0.9835988495999999,blood volume pulse
0.9835966708,world cup
0.9835966708,digital storytelling
0.983595175,string quartet
0.9835925041,business process redesign
0.983591344,java servlet
0.9835906861,cable modem
0.9835888004000001,junior high school
0.9835793968000001,sige hbt
0.9835769209,arden syntax
0.9835717420000001,mona lisa
0.983570811,discrete sine transform
0.9835701968,conic sections
0.9835681062999999,temporal lobe
0.9835648376999999,antibiotic resistance
0.9835632240000001,bletchley park
0.9835624846,longest common subsequence
0.9835599725,intel xscale
0.9835576439,taylor series
0.9835474393000001,microsoft word
0.9835428662000001,uk biobank
0.9835402606999999,columbia university
0.9835375618000001,job shops
0.9835308153,cauchy mutation
0.9835300753,déjà vu
0.9835272263,hensel lifting
0.9835241484999999,winner determination
0.9835231390000001,microsoft visual studio
0.9835149551000001,voronoi tessellation
0.9835140254000001,robocup rescue
0.9835100123999999,indistinguishability obfuscation
0.9835074818999999,tap changer
0.9835066747,grassmann manifold
0.9835054671,relevance feedback
0.9835032565999999,intel sandy bridge
0.9834945254,uc san diego
0.9834938440000001,news headlines
0.9834931063,conformance testing
0.9834921142,selective laser sintering
0.9834911037999999,football club
0.9834879327,byzantine agreement
0.9834733295999999,native americans
0.9834714448999999,rotary encoder
0.983470355,railway station
0.9834699221,porous medium
0.9834694488,computational aeroacoustics
0.9834552196999999,imperfect csi
0.9834468758,award winners
0.9834395223000001,speckle interferometry
0.9834316218000001,preconditioned conjugate gradient
0.9834225433,photorealistic rendering
0.9834148656,myocardial infarction
0.9834138692000001,chiang mai
0.9833995217,spreading activation
0.9833958179000001,gradient descent
0.9833939401999999,carbon dioxide
0.9833929497,высшего образования
0.9833929314000001,turtle graphics
0.9833922868000001,light microscopy
0.983387482,gaas fet
0.9833702688,yangtze river
0.9833631526000001,boreal forests
0.9833546987,lego mindstorms nxt
0.9833546545999999,siemens ag
0.9833540784,adobe illustrator
0.9833500540000001,graduate school
0.9833494226,nondeterministic finite automaton
0.9833459162999999,voice assistants
0.9833432227,academia sinica
0.9833397845,contingency tables
0.9833376824,visitor location register
0.9833372539,higgs boson
0.9833324189,fisher vectors
0.9833318268000001,expander graphs
0.9833199488,predictive coding
0.9833182954999999,jpeg encoder
0.9833066295,social constructivism
0.9833036666,web browsing
0.9832893962,deakin university
0.9832847596,striate cortex
0.9832818578,sherlock holmes
0.9832782184000001,strategic alignment
0.9832713706999999,talking head
0.983270105,prime numbers
0.9832661883,social bookmarking
0.9832610635,turbo equalizer
0.9832570624,liver transplantation
0.9832565959999999,app store
0.9832555823000001,epc gen2
0.9832510007999999,react native
0.9832380805,wirtinger flow
0.9832334803,hopf bifurcation
0.9832147184000001,dec vax
0.9832057451999999,architectural styles
0.9832039206000001,latin american
0.9832031032999999,hla rti
0.9832030181999999,multifactor authentication
0.9831977391,punctuated equilibrium
0.9831941523000001,framed slotted aloha
0.9831911365,mems accelerometers
0.9831850967,object request broker
0.9831834247,hanning window
0.983182855,nios ii
0.9831810832,δς adc
0.9831791816,fujitsu ap1000
0.9831777152,electrostatically actuated
0.9831743635,deductive reasoning
0.9831595397,intel realsense
0.9831594525,clock drift
0.9831592551999999,learner autonomy
0.9831568070000001,choquet integral
0.9831562316,disaster mitigation
0.983156101,adjacency matrix
0.9831549198,polytechnic university
0.9831542497,jigsaw puzzles
0.9831504476,latin america
0.9831503745,metropolitan area
0.9831395820000001,filter bank multicarrier
0.9831395820000001,chirp spread spectrum
0.9831350967,english language proficiency
0.9831340865000001,certification authorities
0.9831330894,базы данных
0.9831284709,scatter plot
0.9831201458,denoising autoencoders
0.9831191253,matlab simulink
0.9831131854,tangerang selatan
0.9831057487999999,speaking skill
0.9831014303,public speaking
0.9830990631000001,pivot tables
0.9830933458,universiti teknologi malaysia
0.9830920993000001,deductive databases
0.9830888004,maximum entropy
0.9830888004,elementary school
0.9830888004,intellectual property
0.9830741256000001,pascal voc2007
0.9830667411,undo redo
0.9830649551,selective harmonic elimination
0.9830634045000001,morphological analyser
0.9830545851000001,neuronale netze
0.9830520407,ming dynasty
0.9830517634,distributed hash tables
0.9830517634,tv white space
0.9830517634,senior high school
0.9830445189,load balancer
0.9830408678,bilevel programming
0.9830400196,structured sparsity
0.9830376948,cable modems
0.9830367011,sparql query
0.9830308809999999,huffman coding
0.9830253613,qspr qsar
0.9830225986,dantzig selector
0.9830215857,stereo disparity
0.9830211548000001,adobe dreamweaver
0.9830210398,boolean satisfiability
0.98301843,disjunctive normal form
0.9830134726,bohai sea
0.9830133713,policy enforcement
0.9830083347,turbo code
0.9830074819,key escrow
0.9830074819,proportional fair
0.9830073222,needle biopsy
0.9830024578000001,west java
0.9829975083,cray c90
0.9829962078,keyword search
0.9829962078,turing machine
0.9829962078,speech acts
0.9829962078,office automation
0.9829962078,associative memory
0.9829947698999999,scatter plots
0.9829929375,stanford parser
0.9829921142,jupyter notebook
0.9829853394,riemann hypothesis
0.9829818578,liberal arts
0.9829816252,honey pot
0.9829784709,gan hemt
0.9829777737000001,desktop publishing
0.9829770779000001,stackelberg game
0.9829765292,galois connections
0.9829759369,illocutionary force
0.9829729153,pacific rim
0.9829663308,collision avoidance
0.9829649551,berorientasi objek
0.9829637153,hessian matrix
0.9829564512000001,public administrations
0.9829534791,south australia
0.9829519270999999,visual slam
0.982948365,ip telephony
0.9829435876,xilinx ise
0.9829431958,galois field
0.9829428729999999,instant messengers
0.9829374777,optimistic concurrency control
0.982932855,cognitive walkthrough
0.982932855,guided inquiry
0.9829296478,north africa
0.9829293856999999,wenchuan earthquake
0.9829222489,nested dissection
0.9829194802,liver metastases
0.9829158358,nitrogen oxides
0.9829115159999999,cyclic redundancy check
0.9829113279999999,vertex coloring
0.9829113279999999,excel vba
0.9829061260999999,dependency graph
0.9829052987000001,color histogram
0.9829052987000001,confidence interval
0.9829052987000001,matrix multiplication
0.9829043731,united kingdom
0.9829036151999999,connection admission control
0.9829024972,sige hbts
0.9829021540999999,graduate teaching assistants
0.9829006523,radial basis functions
0.9829001931999999,shadow fading
0.9828973628000001,comb filter
0.9828925041,algebraic geometry
0.982889582,cidoc crm
0.9828856495,chip multiprocessor
0.9828789829000001,sliding windows
0.9828771323000001,amazon’s mechanical turk
0.9828737381999999,visual odometry
0.9828693048,petroleum engineering
0.9828682617,integer arithmetic
0.9828681861,fibre channel
0.9828673361,banda aceh
0.9828670411,novelty detection
0.982860423,delta modulation
0.9828552745,relaxation oscillators
0.9828520451,vertical handover
0.9828509007999999,macular degeneration
0.9828482919,discounted cash flow
0.9828478368000001,dna microarrays
0.9828447856999999,mcdonnell douglas
0.9828433458,hurricane katrina
0.9828408152,cheap talk
0.9828408152,wheatstone bridge
0.9828407127,cerebral cortex
0.9828407127,semidefinite relaxation
0.9828394684,chaos shift keying
0.9828390292,microelectrode array
0.9828367011,gnu radio
0.9828339634000001,apache cassandra
0.9828291626000001,steiner trees
0.9828285434,gabor filters
0.9828235940000001,expedited forwarding
0.9828222025,vickrey auctions
0.9828204189,packet dropping
